calendar_consistent,case_id,cleaned_output,delta_seconds,error,error_subtype,error_type,estimated_cost_usd,extraction_clean,format,format_compliance,gold_choice,gold_formatted,input_tokens,latency_ms,model,model_cell,options,output_tokens,parse_mode,provider_model,raw_output,reasoning_mode,reasoning_tokens,selected_choice,selected_option_content,semantic_correct,strict_correct,syntactic_valid,task_id,task_type,timestamp,warnings
,mc_018__rfc_2822,C,,,,,0.000873,True,rfc_2822,1.0,C,"Fri, 10 Jan 2025 20:55:00 -0800",271,2180,anthropic/claude-sonnet-4.6,med_non_reasoning,"{""A"": ""Fri, 10 01 2025 20:55:00 -0800"", ""B"": ""Sat, 10 Jan 2025 20:55:00 -0800"", ""C"": ""Fri, 10 Jan 2025 20:55:00 -0800"", ""D"": ""Sat, 11 Jan 2025 20:55:00 -0800""}",4,choice_letter,anthropic/claude-4.6-sonnet-20260217,C,non_reasoning,0,C,"Fri, 10 Jan 2025 20:55:00 -0800",True,True,True,mc_018,multiple_choice_validation,2026-03-14T18:06:00.412527Z,
True,multi_hop_003__javascript_date,Thu Feb 11 2027 04:30:00 GMT-0800 (Pacific Standard Time),0.0,,,,0.003303,False,javascript_date,1.0,,Thu Feb 11 2027 04:30:00 GMT-0800 (Pacific Standard Time),206,3537,anthropic/claude-sonnet-4.6,med_non_reasoning,{},179,strict,anthropic/claude-4.6-sonnet-20260217,"Let me work through this step by step.

Maintenance window starts: February 9, 2027 at 4:30 PM America/Los_Angeles (Tuesday)

Next Wednesday after February 9, 2027 (Tuesday) = February 10, 2027

Review: February 10, 2027 at 4:30 PM America/Los_Angeles

February 10, 2027 - America/Los_Angeles is in Pacific Standard Time (UTC-8)

Final sign-off: 12 hours after review = February 11, 2027 at 4:30 AM America/Los_Angeles (still PST, UTC-8)

Thu Feb 11 2027 04:30:00 GMT-0800 (Pacific Standard Time)",non_reasoning,0,,,True,True,True,multi_hop_003,multi_hop_reasoning,2026-03-14T18:06:00.500110Z,
,direct_gen_021__unix_epoch,1742855400,4200.0,,,epoch_conversion_error,0.00051,True,unix_epoch,0.8,,1742851200,130,1549,anthropic/claude-sonnet-4.6,med_non_reasoning,{},8,strict,anthropic/claude-4.6-sonnet-20260217,1742855400,non_reasoning,0,,,False,False,True,direct_gen_021,direct_generation,2026-03-14T18:06:00.759488Z,
,format_conv_027__unix_epoch,1761001500,793800.0,,,epoch_conversion_error,0.000501,True,unix_epoch,0.6,,1761795300,127,2582,anthropic/claude-sonnet-4.6,med_non_reasoning,{},8,strict,anthropic/claude-4.6-sonnet-20260217,1761001500,non_reasoning,0,,,False,False,True,format_conv_027,format_conversion,2026-03-14T18:06:01.936206Z,
,mc_024__rfc_2822,A,,,wrong_choice,unknown,0.000855,True,rfc_2822,0.0,C,"Mon, 15 Dec 2025 09:55:00 +0000",265,2547,anthropic/claude-sonnet-4.6,med_non_reasoning,"{""A"": ""Tue, 15 Dec 2025 09:55:00 +0000"", ""B"": ""Mon, 15 12 2025 09:55:00 +0000"", ""C"": ""Mon, 15 Dec 2025 09:55:00 +0000"", ""D"": ""Tue, 16 Dec 2025 09:55:00 +0000""}",4,choice_letter,anthropic/claude-4.6-sonnet-20260217,A,non_reasoning,0,A,"Tue, 15 Dec 2025 09:55:00 +0000",False,False,True,mc_024,multiple_choice_validation,2026-03-14T18:06:02.007883Z,
True,edge_021__rfc_2822,"Sun, 26 Oct 2025 02:30:00 +0000",3600.0,,,arithmetic_error,0.000816,True,rfc_2822,0.967741935483871,,"Sun, 26 Oct 2025 03:30:00 +0000",162,1998,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Sun, 26 Oct 2025 02:30:00 +0000",non_reasoning,0,,,False,False,True,edge_021,edge_cases,2026-03-14T18:06:02.296866Z,
,multi_hop_004__python_datetime,2030-11-28 08:15:00+09:00,0.0,,,,0.00192,False,python_datetime,1.0,,2030-11-28 08:15:00+09:00,190,2975,anthropic/claude-sonnet-4.6,med_non_reasoning,{},90,strict,anthropic/claude-4.6-sonnet-20260217,"The demo is 3 weeks after November 12, 2030 = December 3, 2030.
QA freeze is 5 days before demo = November 28, 2030 at 8:15 AM Asia/Tokyo.

Asia/Tokyo is UTC+9 (no DST).

2030-11-28 08:15:00+09:00",non_reasoning,0,,,True,True,True,multi_hop_004,multi_hop_reasoning,2026-03-14T18:06:02.304769Z,
,temporal_arith_033__python_datetime,2027-06-07 05:40:00+12:00,0.0,,,,0.00078,True,python_datetime,1.0,,2027-06-07 05:40:00+12:00,160,2514,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2027-06-07 05:40:00+12:00,non_reasoning,0,,,True,True,True,temporal_arith_033,temporal_arithmetic,2026-03-14T18:06:02.928622Z,
,extract_022__rfc_3339,2022-03-12T17:25:00+11:00,0.0,,,,0.001032,True,rfc_3339,1.0,,2022-03-12T17:25:00+11:00,244,2514,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2022-03-12T17:25:00+11:00,non_reasoning,0,,,True,True,True,extract_022,extraction_from_passage,2026-03-14T18:06:03.015219Z,
,extract_004__rfc_3339,2022-01-30T15:10:00-06:00,0.0,,,,0.001026,True,rfc_3339,1.0,,2022-01-30T15:10:00-06:00,242,1337,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2022-01-30T15:10:00-06:00,non_reasoning,0,,,True,True,True,extract_004,extraction_from_passage,2026-03-14T18:06:03.274203Z,
False,temporal_arith_035__natural_language,"Monday, June 25, 2030 at 4:10 AM NZST",0.0,,,,0.000843,True,natural_language,0.8947368421052632,,"Tuesday, June 25, 2030 at 4:10 AM NZST",161,1551,anthropic/claude-sonnet-4.6,med_non_reasoning,{},24,strict,anthropic/claude-4.6-sonnet-20260217,"Monday, June 25, 2030 at 4:10 AM NZST",non_reasoning,0,,,True,False,True,temporal_arith_035,temporal_arithmetic,2026-03-14T18:06:03.850117Z,
False,multi_hop_022__natural_language,"Monday, April 26, 2029 at 9:00 AM UTC",0.0,,,,0.000876,True,natural_language,0.8717948717948718,,"Thursday, April 26, 2029 at 9:00 AM UTC",187,2006,anthropic/claude-sonnet-4.6,med_non_reasoning,{},21,strict,anthropic/claude-4.6-sonnet-20260217,"Monday, April 26, 2029 at 9:00 AM UTC",non_reasoning,0,,,True,False,True,multi_hop_022,multi_hop_reasoning,2026-03-14T18:06:04.015186Z,
,format_conv_029__rfc_3339,2026-07-08T12:40:00+02:00,0.0,,,,0.00078,True,rfc_3339,1.0,,2026-07-08T12:40:00+02:00,160,1800,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2026-07-08T12:40:00+02:00,non_reasoning,0,,,True,True,True,format_conv_029,format_conversion,2026-03-14T18:06:04.106361Z,
,multi_hop_035__rfc_3339,2025-03-05T22:30:00-08:00,0.0,,,,0.002331,False,rfc_3339,1.0,,2025-03-05T22:30:00-08:00,197,3482,anthropic/claude-sonnet-4.6,med_non_reasoning,{},116,strict,anthropic/claude-4.6-sonnet-20260217,"March 3, 2025 is a Monday. The next Wednesday is March 5, 2025.

Review: March 5, 2025 at 4:30 PM America/Los_Angeles
Final sign-off: 6 hours later = March 5, 2025 at 10:30 PM America/Los_Angeles

March 5, 2025 - PST (UTC-8)

2025-03-05T22:30:00-08:00",non_reasoning,0,,,True,True,True,multi_hop_035,multi_hop_reasoning,2026-03-14T18:06:04.242559Z,
True,format_conv_004__rfc_2822,"Sun, 23 Apr 2023 19:00:00 +0900",0.0,,,,0.000798,True,rfc_2822,1.0,,"Sun, 23 Apr 2023 19:00:00 +0900",156,1786,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Sun, 23 Apr 2023 19:00:00 +0900",non_reasoning,0,,,True,True,True,format_conv_004,format_conversion,2026-03-14T18:06:05.061862Z,
,multi_hop_023__python_datetime,2029-10-24 22:30:00-07:00,0.0,,,,0.002337,False,python_datetime,1.0,,2029-10-24 22:30:00-07:00,194,2696,anthropic/claude-sonnet-4.6,med_non_reasoning,{},117,strict,anthropic/claude-4.6-sonnet-20260217,"October 18, 2029 is a Thursday. The next Wednesday would be October 24, 2029.

Review: October 24, 2029 at 4:30 PM America/Los_Angeles
America/Los_Angeles in October is PDT (UTC-7).

Final sign-off: 4:30 PM + 6 hours = 10:30 PM on October 24, 2029.

2029-10-24 22:30:00-07:00",non_reasoning,0,,,True,True,True,multi_hop_023,multi_hop_reasoning,2026-03-14T18:06:05.712888Z,
,edge_033__unix_epoch,1830384600,81600.0,,,epoch_conversion_error,0.000519,True,unix_epoch,0.7,,1830303000,133,1813,anthropic/claude-sonnet-4.6,med_non_reasoning,{},8,strict,anthropic/claude-4.6-sonnet-20260217,1830384600,non_reasoning,0,,,False,False,True,edge_033,edge_cases,2026-03-14T18:06:05.830126Z,
True,multi_hop_020__natural_language,"Monday, September 29, 2025 at 8:15 AM JST",0.0,,,,0.000903,True,natural_language,1.0,,"Monday, September 29, 2025 at 8:15 AM JST",191,1921,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Monday, September 29, 2025 at 8:15 AM JST",non_reasoning,0,,,True,True,True,multi_hop_020,multi_hop_reasoning,2026-03-14T18:06:06.165166Z,
,multi_hop_003__rfc_3339,2027-02-11T04:30:00-08:00,0.0,,,,0.003876,False,rfc_3339,1.0,,2027-02-11T04:30:00-08:00,197,3429,anthropic/claude-sonnet-4.6,med_non_reasoning,{},219,strict,anthropic/claude-4.6-sonnet-20260217,"I need to find the final sign-off time.

1. Maintenance window starts: February 9, 2027 at 4:30 PM America/Los_Angeles

2. Next Wednesday after February 9, 2027:
   - February 9, 2027 is a Tuesday
   - Next Wednesday is February 10, 2027

3. Follow-up review: February 10, 2027 at 4:30 PM America/Los_Angeles

4. Check DST: In February, America/Los_Angeles is on PST (UTC-8)

5. Final sign-off is 12 hours after the review:
   - February 10, 2027 at 4:30 PM + 12 hours = February 11, 2027 at 4:30 AM
   - Still in PST (UTC-8)

2027-02-11T04:30:00-08:00",non_reasoning,0,,,True,True,True,multi_hop_003,multi_hop_reasoning,2026-03-14T18:06:06.359032Z,
False,multi_hop_032__natural_language,"Monday, August 19, 2030 at 8:15 AM JST",172800.0,,,day_of_week_error,0.000903,True,natural_language,0.8292682926829268,,"Wednesday, August 21, 2030 at 8:15 AM JST",191,1516,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Monday, August 19, 2030 at 8:15 AM JST",non_reasoning,0,,,False,False,True,multi_hop_032,multi_hop_reasoning,2026-03-14T18:06:06.579391Z,
,temporal_arith_037__python_datetime,2024-08-30 22:25:00+09:00,0.0,,,,0.00078,True,python_datetime,1.0,,2024-08-30 22:25:00+09:00,160,1172,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2024-08-30 22:25:00+09:00,non_reasoning,0,,,True,True,True,temporal_arith_037,temporal_arithmetic,2026-03-14T18:06:06.886787Z,
,temporal_arith_006__iso_8601,2025-01-03T12:50:00-06:00,0.0,,,,0.000786,True,iso_8601,1.0,,2025-01-03T12:50:00-06:00,162,1291,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2025-01-03T12:50:00-06:00,non_reasoning,0,,,True,True,True,temporal_arith_006,temporal_arithmetic,2026-03-14T18:06:07.122830Z,
True,direct_gen_025__natural_language,"Tuesday, October 16, 2029 at 6:50 PM BST",0.0,,,,0.000783,True,natural_language,1.0,,"Tuesday, October 16, 2029 at 6:50 PM BST",151,1663,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Tuesday, October 16, 2029 at 6:50 PM BST",non_reasoning,0,,,True,True,True,direct_gen_025,direct_generation,2026-03-14T18:06:07.829970Z,
,mc_008__rfc_3339,A,,,,,0.000831,True,rfc_3339,1.0,A,2029-01-05T11:10:00-08:00,257,1448,anthropic/claude-sonnet-4.6,med_non_reasoning,"{""A"": ""2029-01-05T11:10:00-08:00"", ""B"": ""2029-01-05T11:10:00+08:00"", ""C"": ""2029-01-05 11:10:00-08:00"", ""D"": ""2029-01-06T11:10:00-08:00""}",4,choice_letter,anthropic/claude-4.6-sonnet-20260217,A,non_reasoning,0,A,2029-01-05T11:10:00-08:00,True,True,True,mc_008,multiple_choice_validation,2026-03-14T18:06:08.336727Z,
,multi_hop_003__unix_epoch,"Leap years from 1970 to 2026: 1972, 1976, 1980, 1984, 1988, 1992, 1996, 2000, 2004, 2008, 2012, 2016,",,,,instruction_violation,0.00501,False,unix_epoch,0.0,,1802349000,170,4789,anthropic/claude-sonnet-4.6,med_non_reasoning,{},300,,anthropic/claude-4.6-sonnet-20260217,"I need to find the final sign-off time.

1. Maintenance window starts: February 9, 2027 at 4:30 PM America/Los_Angeles

2. February 9, 2027 is a Tuesday. The next Wednesday is February 10, 2027.

3. Follow-up review: February 10, 2027 at 4:30 PM America/Los_Angeles

4. Final sign-off: February 11, 2027 at 4:30 AM America/Los_Angeles

Now I need to convert February 11, 2027 at 4:30 AM America/Los_Angeles to Unix epoch.

America/Los_Angeles in February is PST (UTC-8).

February 11, 2027 at 4:30 AM PST = February 11, 2027 at 12:30 PM UTC

From Unix epoch (January 1, 1970 00:00:00 UTC):

Years 1970-2026: 57 years
Leap years from 1970 to 2026: 1972, 1976, 1980, 1984, 1988, 1992, 1996, 2000, 2004, 2008, 2012, 2016, ",non_reasoning,0,,,False,False,False,multi_hop_003,multi_hop_reasoning,2026-03-14T18:06:08.640602Z,
,multi_hop_006__python_datetime,2030-06-02 09:00:00+00:00,86400.0,,,arithmetic_error,0.00084942,True,python_datetime,0.96,,2030-06-01 09:00:00+00:00,186,11360,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2030-06-02 09:00:00+00:00,non_reasoning,0,,,False,False,True,multi_hop_006,multi_hop_reasoning,2026-03-14T18:06:09.174406Z,
,direct_gen_032__unix_epoch,"June 1 = day 152, so 151",,,,instruction_violation,0.00489,False,unix_epoch,0.0,,1874969400,130,5433,anthropic/claude-sonnet-4.6,med_non_reasoning,{},300,,anthropic/claude-4.6-sonnet-20260217,"Lord Howe Island is UTC+10:30 (standard time) or UTC+11 (daylight saving time). June 1 is in Australian winter, so standard time applies: UTC+10:30.

June 1, 2029 at 11:20 AM LHST (UTC+10:30)
= June 1, 2029 at 00:50 AM UTC

From Unix epoch (Jan 1, 1970 00:00:00 UTC) to June 1, 2029 00:50:00 UTC:

Years 1970-2028: 59 years
Leap years between 1970-2028: 1972,1976,1980,1984,1988,1992,1996,2000,2004,2008,2012,2016,2020,2024 = 14 leap years
Regular years: 59 - 14 = 45
Days: 45×365 + 14×366 = 16425 + 5124 = 21549 days

Jan: 31, Feb: 28 (2029 not leap), Mar: 31, Apr: 30, May: 31 = 151 days
June 1 = day 152, so 151 ",non_reasoning,0,,,False,False,False,direct_gen_032,direct_generation,2026-03-14T18:06:09.540746Z,
,format_conv_021__unix_epoch,1873643400,285000.0,,,epoch_conversion_error,0.000516,True,unix_epoch,0.7,,1873358400,132,997,anthropic/claude-sonnet-4.6,med_non_reasoning,{},8,strict,anthropic/claude-4.6-sonnet-20260217,1873643400,non_reasoning,0,,,False,False,True,format_conv_021,format_conversion,2026-03-14T18:06:09.639021Z,
False,temporal_arith_030__javascript_date,Mon Apr 07 2025 21:30:00 GMT+0000 (Coordinated Universal Time),86400.0,,,day_of_week_error,0.000945,True,javascript_date,0.9516129032258065,,Sun Apr 06 2025 21:30:00 GMT+0000 (Coordinated Universal Time),170,1123,anthropic/claude-sonnet-4.6,med_non_reasoning,{},29,strict,anthropic/claude-4.6-sonnet-20260217,Mon Apr 07 2025 21:30:00 GMT+0000 (Coordinated Universal Time),non_reasoning,0,,,False,False,True,temporal_arith_030,temporal_arithmetic,2026-03-14T18:06:10.299069Z,
,direct_gen_015__unix_epoch,1808424300,438000.0,,,epoch_conversion_error,0.000498,True,unix_epoch,0.6,,1807986300,126,2078,anthropic/claude-sonnet-4.6,med_non_reasoning,{},8,strict,anthropic/claude-4.6-sonnet-20260217,1808424300,non_reasoning,0,,,False,False,True,direct_gen_015,direct_generation,2026-03-14T18:06:10.417200Z,
True,edge_010__natural_language,"Sunday, October 26, 2025 at 3:30 AM GMT",0.0,,,,0.000789,True,natural_language,1.0,,"Sunday, October 26, 2025 at 3:30 AM GMT",158,1116,anthropic/claude-sonnet-4.6,med_non_reasoning,{},21,strict,anthropic/claude-4.6-sonnet-20260217,"Sunday, October 26, 2025 at 3:30 AM GMT",non_reasoning,0,,,True,True,True,edge_010,edge_cases,2026-03-14T18:06:10.658233Z,
True,direct_gen_013__natural_language,"Tuesday, July 14, 2020 at 8:10 AM CDT",0.0,,,,0.000783,True,natural_language,1.0,,"Tuesday, July 14, 2020 at 8:10 AM CDT",151,1306,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Tuesday, July 14, 2020 at 8:10 AM CDT",non_reasoning,0,,,True,True,True,direct_gen_013,direct_generation,2026-03-14T18:06:10.946259Z,
,extract_005__unix_epoch,Plus 1,,,,instruction_violation,0.005148,False,unix_epoch,0.0,,1800409200,216,4874,anthropic/claude-sonnet-4.6,med_non_reasoning,{},300,,anthropic/claude-4.6-sonnet-20260217,"The launch date refers to when the final agenda was locked: January 19, 2027 at 5:40 PM America/Los_Angeles.

America/Los_Angeles is UTC-8 in January (PST).

5:40 PM PST = 01:40 AM UTC on January 20, 2027.

January 20, 2027 01:40:00 UTC

Days from epoch to Jan 1, 2027:
- 1970 to 2027 = 57 years
- Leap years between 1970-2026: 1972,1976,1980,1984,1988,1992,1996,2000,2004,2008,2012,2016,2020,2024 = 14 leap years
- 57 years = 57*365 + 14 = 20805 + 14 = 20819 days
- Jan 1, 2027 00:00 UTC = 20819 * 86400 = 1798761600

Jan 20 = day 19 (0-indexed from Jan 1) = 19 * 86400 = 1641600

1798761600 + 1641600 = 1800403200

Plus 1 ",non_reasoning,0,,,False,False,False,extract_005,extraction_from_passage,2026-03-14T18:06:11.454978Z,
,extract_005__python_datetime,2027-01-19 17:40:00-08:00,0.0,,,,0.00102,True,python_datetime,1.0,,2027-01-19 17:40:00-08:00,240,1166,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2027-01-19 17:40:00-08:00,non_reasoning,0,,,True,True,True,extract_005,extraction_from_passage,2026-03-14T18:06:11.466340Z,
,edge_021__unix_epoch,298 * 86400 = 25,,,,instruction_violation,0.004899,False,unix_epoch,0.0,,1761449400,133,5231,anthropic/claude-sonnet-4.6,med_non_reasoning,{},300,,anthropic/claude-4.6-sonnet-20260217,"October 26, 2025 at 1:30 AM in Europe/London — note that on this date, the UK clocks go back at 2:00 AM (BST→GMT), so 1:30 AM is ambiguous. I'll use the first occurrence (BST, UTC+1), so 1:30 AM BST = 00:30 UTC.

2 hours later = 02:30 UTC = Unix epoch:

October 26, 2025 02:30:00 UTC

From Jan 1, 1970 to Oct 26, 2025 02:30:00 UTC:

1761 days from 1970 to 2025... let me calculate:

2025-01-01 00:00:00 UTC = 1735689600

Jan: 31 days, Feb: 28, Mar: 31, Apr: 30, May: 31, Jun: 30, Jul: 31, Aug: 31, Sep: 30, Oct 1-26: 25 days completed, plus 2:30

Days from Jan 1 to Oct 26: 31+28+31+30+31+30+31+31+30+25 = 298 days

298 * 86400 = 25",non_reasoning,0,,,False,False,False,edge_021,edge_cases,2026-03-14T18:06:11.591810Z,
,temporal_arith_031__iso_8601,2026-05-22T06:20:00+10:30,0.0,,,,0.004158,False,iso_8601,1.0,,2026-05-22T06:20:00+10:30,166,4735,anthropic/claude-sonnet-4.6,med_non_reasoning,{},244,strict,anthropic/claude-4.6-sonnet-20260217,"I need to calculate 53 days after March 30, 2026 at 6:20 AM in Australia/Lord_Howe timezone.

March 30 + 53 days:
- March has 31 days, so from March 30: 1 day to March 31
- April has 30 days: 30 days
- That's 31 days through April 30
- Need 53 - 1 - 30 = 22 more days into May
- May 22

So the date is May 22, 2026 at 6:20 AM.

Australia/Lord_Howe timezone: Standard offset is UTC+10:30, and during daylight saving time it's UTC+11:00. Lord Howe Island DST ends in early April (first Sunday in April). In 2026, DST ends on April 5, 2026. So May 22 is in standard time: UTC+10:30.

2026-05-22T06:20:00+10:30",non_reasoning,0,,,True,True,True,temporal_arith_031,temporal_arithmetic,2026-03-14T18:06:11.859442Z,
,direct_gen_006__iso_8601,2025-09-22T12:00:00+05:30,0.0,,,,0.000762,True,iso_8601,1.0,,2025-09-22T12:00:00+05:30,154,1299,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2025-09-22T12:00:00+05:30,non_reasoning,0,,,True,True,True,direct_gen_006,direct_generation,2026-03-14T18:06:11.958937Z,
True,format_conv_030__javascript_date,Sat Dec 16 2028 19:35:00 GMT-0800 (Pacific Standard Time),0.0,,,,0.000903,True,javascript_date,1.0,,Sat Dec 16 2028 19:35:00 GMT-0800 (Pacific Standard Time),161,1204,anthropic/claude-sonnet-4.6,med_non_reasoning,{},28,strict,anthropic/claude-4.6-sonnet-20260217,Sat Dec 16 2028 19:35:00 GMT-0800 (Pacific Standard Time),non_reasoning,0,,,True,True,True,format_conv_030,format_conversion,2026-03-14T18:06:12.151683Z,
,direct_gen_011__python_datetime,2021-01-25 16:05:00-08:00,0.0,,,,0.000756,True,python_datetime,1.0,,2021-01-25 16:05:00-08:00,152,1253,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2021-01-25 16:05:00-08:00,non_reasoning,0,,,True,True,True,direct_gen_011,direct_generation,2026-03-14T18:06:12.709505Z,
,extract_015__iso_8601,2023-08-08T13:15:00-07:00,0.0,,,,0.001026,True,iso_8601,1.0,,2023-08-08T13:15:00-07:00,242,2325,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2023-08-08T13:15:00-07:00,non_reasoning,0,,,True,True,True,extract_015,extraction_from_passage,2026-03-14T18:06:12.743900Z,
,temporal_arith_009__unix_epoch,1602232800,0.0,,,,0.004908,False,unix_epoch,1.0,,1602232800,136,5116,anthropic/claude-sonnet-4.6,med_non_reasoning,{},300,strict,anthropic/claude-4.6-sonnet-20260217,"October 9, 2020 at 9:40 AM Pacific/Auckland (NZDT = UTC+13)

9:40 AM + 12 hours = 9:40 PM on October 9, 2020

9:40 PM NZDT = 9:40 PM - 13 hours = 8:40 AM UTC on October 9, 2020

UTC: 2020-10-09 08:40:00

Unix epoch: 
From 1970-01-01 to 2020-10-09 08:40:00 UTC

2020-01-01 00:00:00 UTC = 1577836800
Days from Jan 1 to Oct 9: 31(Jan) + 29(Feb,leap) + 31(Mar) + 30(Apr) + 31(May) + 30(Jun) + 31(Jul) + 31(Aug) + 30(Sep) + 8(Oct) = 282 days
282 * 86400 = 24364800
8 hours = 28800
40 minutes = 2400

1577836800 + 24364800 + 28800 + 2400 = 1602232800

1602232800",non_reasoning,0,,,True,True,True,temporal_arith_009,temporal_arithmetic,2026-03-14T18:06:12.947106Z,
False,temporal_arith_025__javascript_date,Mon Apr 22 2024 11:55:00 GMT+0100 (British Summer Time),86400.0,,,day_of_week_error,0.000921,True,javascript_date,0.9454545454545454,,Sun Apr 21 2024 11:55:00 GMT+0100 (British Summer Time),172,1578,anthropic/claude-sonnet-4.6,med_non_reasoning,{},27,strict,anthropic/claude-4.6-sonnet-20260217,Mon Apr 22 2024 11:55:00 GMT+0100 (British Summer Time),non_reasoning,0,,,False,False,True,temporal_arith_025,temporal_arithmetic,2026-03-14T18:06:13.045897Z,
