calendar_consistent,case_id,cleaned_output,delta_seconds,error,error_subtype,error_type,estimated_cost_usd,extraction_clean,format,format_compliance,gold_choice,gold_formatted,input_tokens,latency_ms,model,model_cell,options,output_tokens,parse_mode,provider_model,raw_output,reasoning_mode,reasoning_tokens,selected_choice,selected_option_content,semantic_correct,syntactic_valid,task_id,task_type,timestamp,warnings
,mc_010__javascript_date,A,,,wrong_choice,unknown,0.000981,True,javascript_date,0.0,D,Thu Apr 04 2024 11:40:00 GMT-0400 (Eastern Daylight Time),307,5552,anthropic/claude-sonnet-4.6,med_non_reasoning,"{""A"": ""Fri Apr 04 2024 11:40:00 GMT-0400 (Eastern Daylight Time)"", ""B"": ""Fri Apr 05 2024 11:40:00 GMT-0400 (Eastern Daylight Time)"", ""C"": ""Thu Apr 04 2024 11:40:00 GMT+0400 (Eastern Daylight Time)"", ""D"": ""Thu Apr 04 2024 11:40:00 GMT-0400 (Eastern Daylight Time)""}",4,choice_letter,anthropic/claude-4.6-sonnet-20260217,A,non_reasoning,0,A,Fri Apr 04 2024 11:40:00 GMT-0400 (Eastern Daylight Time),False,True,mc_010,multiple_choice_validation,2026-03-14T17:04:36.792994Z,
,edge_013__rfc_3339,2026-07-04T12:00:00+00:00,0.0,,,,0.000729,True,rfc_3339,1.0,,2026-07-04T12:00:00+00:00,143,5629,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2026-07-04T12:00:00+00:00,non_reasoning,0,,,True,True,edge_013,edge_cases,2026-03-14T17:04:37.551500Z,
,mc_002__iso_8601,D,,,,,0.000825,True,iso_8601,1.0,D,2026-04-21T20:55:00+10:00,255,4575,anthropic/claude-sonnet-4.6,med_non_reasoning,"{""A"": ""2026-04-22T20:55:00+10:00"", ""B"": ""2026-04-21 20:55:00+10:00"", ""C"": ""2026-04-21T20:55:00-10:00"", ""D"": ""2026-04-21T20:55:00+10:00""}",4,choice_letter,anthropic/claude-4.6-sonnet-20260217,D,non_reasoning,0,D,2026-04-21T20:55:00+10:00,True,True,mc_002,multiple_choice_validation,2026-03-14T17:04:38.003759Z,
,format_conv_014__python_datetime,2025-03-25 18:25:00+09:00,0.0,,,,0.000756,True,python_datetime,1.0,,2025-03-25 18:25:00+09:00,152,5184,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2025-03-25 18:25:00+09:00,non_reasoning,0,,,True,True,format_conv_014,format_conversion,2026-03-14T17:04:39.288853Z,
,mc_012__rfc_2822,A,,,,,0.000861,True,rfc_2822,1.0,A,"Thu, 24 Sep 2020 18:55:00 +0900",267,4984,anthropic/claude-sonnet-4.6,med_non_reasoning,"{""A"": ""Thu, 24 Sep 2020 18:55:00 +0900"", ""B"": ""Thu, 24 09 2020 18:55:00 +0900"", ""C"": ""Fri, 24 Sep 2020 18:55:00 +0900"", ""D"": ""Fri, 25 Sep 2020 18:55:00 +0900""}",4,choice_letter,anthropic/claude-4.6-sonnet-20260217,A,non_reasoning,0,A,"Thu, 24 Sep 2020 18:55:00 +0900",True,True,mc_012,multiple_choice_validation,2026-03-14T17:04:40.090877Z,
True,extract_005__natural_language,"Monday, August 1, 2022 at 3:55 PM IST",0.0,,,,0.001053,True,natural_language,1.0,,"Monday, August 1, 2022 at 3:55 PM IST",241,4321,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Monday, August 1, 2022 at 3:55 PM IST",non_reasoning,0,,,True,True,extract_005,extraction_from_passage,2026-03-14T17:04:41.115544Z,
,edge_009__iso_8601,2025-03-30T04:30:00+01:00,3600.0,,,arithmetic_error,0.000777,True,iso_8601,0.96,,2025-03-30T03:30:00+01:00,159,4603,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2025-03-30T04:30:00+01:00,non_reasoning,0,,,False,True,edge_009,edge_cases,2026-03-14T17:04:42.156081Z,
,direct_gen_010__python_datetime,2025-10-31 19:15:00-04:00,0.0,,,,0.000756,True,python_datetime,1.0,,2025-10-31 19:15:00-04:00,152,5050,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2025-10-31 19:15:00-04:00,non_reasoning,0,,,True,True,direct_gen_010,direct_generation,2026-03-14T17:04:43.054795Z,
,temporal_arith_013__python_datetime,2023-04-06 07:20:00-04:00,0.0,,,,0.000786,True,python_datetime,1.0,,2023-04-06 07:20:00-04:00,162,4787,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2023-04-06 07:20:00-04:00,non_reasoning,0,,,True,True,temporal_arith_013,temporal_arithmetic,2026-03-14T17:04:44.076362Z,
True,edge_009__natural_language,"Sunday, March 30, 2025 at 4:30 AM BST",3600.0,,,arithmetic_error,0.000804,True,natural_language,0.972972972972973,,"Sunday, March 30, 2025 at 3:30 AM BST",158,4800,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Sunday, March 30, 2025 at 4:30 AM BST",non_reasoning,0,,,False,True,edge_009,edge_cases,2026-03-14T17:04:44.892349Z,
,temporal_arith_020__iso_8601,2020-04-20T17:40:00+09:00,0.0,,,,0.000786,True,iso_8601,1.0,,2020-04-20T17:40:00+09:00,162,4895,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2020-04-20T17:40:00+09:00,non_reasoning,0,,,True,True,temporal_arith_020,temporal_arithmetic,2026-03-14T17:04:47.051833Z,
True,edge_015__javascript_date,Tue Feb 29 2000 10:00:00 GMT+0000 (Coordinated Universal Time),0.0,,,,0.000921,True,javascript_date,1.0,,Tue Feb 29 2000 10:00:00 GMT+0000 (Coordinated Universal Time),157,5221,anthropic/claude-sonnet-4.6,med_non_reasoning,{},30,strict,anthropic/claude-4.6-sonnet-20260217,Tue Feb 29 2000 10:00:00 GMT+0000 (Coordinated Universal Time),non_reasoning,0,,,True,True,edge_015,edge_cases,2026-03-14T17:04:48.276525Z,
True,multi_hop_011__javascript_date,Sat Nov 10 2029 04:30:00 GMT-0800 (Pacific Standard Time),0.0,,,,0.005643,False,javascript_date,1.0,,Sat Nov 10 2029 04:30:00 GMT-0800 (Pacific Standard Time),206,8871,anthropic/claude-sonnet-4.6,med_non_reasoning,{},335,strict,anthropic/claude-4.6-sonnet-20260217,"I need to find the final sign-off time.

1. Maintenance window starts: November 4, 2029 at 4:30 PM America/Los_Angeles
   - November 4, 2029 is a Sunday

2. Next Friday from Sunday November 4, 2029 = November 9, 2029
   - Review is at 4:30 PM America/Los_Angeles on November 9, 2029
   - November 9, 2029 - need to check DST. DST ends first Sunday of November. In 2029, first Sunday of November is November 4, 2029. So DST ends on November 4, 2029 (clocks fall back at 2 AM).
   - So November 9, 2029 is in Pacific Standard Time (PST) = UTC-8

3. Final sign-off = November 9, 2029 at 4:30 PM + 12 hours = November 10, 2029 at 4:30 AM PST

November 10, 2029 at 4:30 AM PST (UTC-8)

Fri Nov 09 2029 16:30:00 is the review, plus 12 hours = Sat Nov 10 2029 04:30:00 PST

Sat Nov 10 2029 04:30:00 GMT-0800 (Pacific Standard Time)",non_reasoning,0,,,True,True,multi_hop_011,multi_hop_reasoning,2026-03-14T17:04:49.987774Z,
,multi_hop_018__rfc_3339,2027-10-24T09:00:00+00:00,1382400.0,,,arithmetic_error,0.000867,True,rfc_3339,0.92,,2027-10-08T09:00:00+00:00,189,5202,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2027-10-24T09:00:00+00:00,non_reasoning,0,,,False,True,multi_hop_018,multi_hop_reasoning,2026-03-14T17:04:50.095509Z,
,multi_hop_007__rfc_3339,2027-08-24T04:30:00-07:00,0.0,,,,0.002316,False,rfc_3339,1.0,,2027-08-24T04:30:00-07:00,197,6063,anthropic/claude-sonnet-4.6,med_non_reasoning,{},115,strict,anthropic/claude-4.6-sonnet-20260217,"August 20, 2027 is a Friday. The next Monday is August 23, 2027.

Review: August 23, 2027 at 4:30 PM America/Los_Angeles
Final sign-off: 12 hours later = August 24, 2027 at 4:30 AM America/Los_Angeles

America/Los_Angeles in August is PDT (UTC-7).

2027-08-24T04:30:00-07:00",non_reasoning,0,,,True,True,multi_hop_007,multi_hop_reasoning,2026-03-14T17:04:50.140499Z,
,temporal_arith_009__iso_8601,2029-02-03T13:20:00+00:00,0.0,,,,0.00078,True,iso_8601,1.0,,2029-02-03T13:20:00+00:00,160,4260,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2029-02-03T13:20:00+00:00,non_reasoning,0,,,True,True,temporal_arith_009,temporal_arithmetic,2026-03-14T17:04:51.313196Z,
True,temporal_arith_001__javascript_date,Sun Mar 09 2025 04:00:00 GMT-0400 (Eastern Daylight Time),0.0,,,,0.000957,True,javascript_date,1.0,,Sun Mar 09 2025 04:00:00 GMT-0400 (Eastern Daylight Time),174,3992,anthropic/claude-sonnet-4.6,med_non_reasoning,{},29,strict,anthropic/claude-4.6-sonnet-20260217,Sun Mar 09 2025 04:00:00 GMT-0400 (Eastern Daylight Time),non_reasoning,0,,,True,True,temporal_arith_001,temporal_arithmetic,2026-03-14T17:04:53.314471Z,
True,temporal_arith_004__rfc_2822,"Sun, 26 Oct 2025 02:30:00 +0000",3600.0,,,arithmetic_error,0.000825,True,rfc_2822,0.967741935483871,,"Sun, 26 Oct 2025 03:30:00 +0000",165,3352,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Sun, 26 Oct 2025 02:30:00 +0000",non_reasoning,0,,,False,True,temporal_arith_004,temporal_arithmetic,2026-03-14T17:04:54.385519Z,
,format_conv_005__python_datetime,2030-06-12 18:50:00+09:00,0.0,,,,0.000765,True,python_datetime,1.0,,2030-06-12 18:50:00+09:00,155,4350,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2030-06-12 18:50:00+09:00,non_reasoning,0,,,True,True,format_conv_005,format_conversion,2026-03-14T17:04:55.491324Z,
,multi_hop_014__iso_8601,2028-06-16T09:00:00+00:00,0.0,,,,0.000864,True,iso_8601,1.0,,2028-06-16T09:00:00+00:00,188,4802,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2028-06-16T09:00:00+00:00,non_reasoning,0,,,True,True,multi_hop_014,multi_hop_reasoning,2026-03-14T17:04:55.987834Z,
,temporal_arith_005__rfc_3339,2021-12-11T12:40:00+00:00,0.0,,,,0.000789,True,rfc_3339,1.0,,2021-12-11T12:40:00+00:00,163,5421,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2021-12-11T12:40:00+00:00,non_reasoning,0,,,True,True,temporal_arith_005,temporal_arithmetic,2026-03-14T17:04:57.779508Z,
,extract_007__python_datetime,2022-08-04 15:55:00+05:30,0.0,,,,0.001026,True,python_datetime,1.0,,2022-08-04 15:55:00+05:30,242,4964,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2022-08-04 15:55:00+05:30,non_reasoning,0,,,True,True,extract_007,extraction_from_passage,2026-03-14T17:04:58.279441Z,
True,temporal_arith_019__rfc_2822,"Fri, 30 Oct 2026 16:35:00 -0700",0.0,,,,0.001761,False,rfc_2822,1.0,,"Fri, 30 Oct 2026 16:35:00 -0700",167,5740,anthropic/claude-sonnet-4.6,med_non_reasoning,{},84,strict,anthropic/claude-4.6-sonnet-20260217,"August 2, 2026 + 89 days = October 30, 2026

America/Los_Angeles on October 30, 2026: PDT (UTC-7) — DST ends November 1, 2026, so still PDT.

Fri, 30 Oct 2026 16:35:00 -0700",non_reasoning,0,,,True,True,temporal_arith_019,temporal_arithmetic,2026-03-14T17:05:00.126981Z,
,temporal_arith_010__rfc_3339,2021-01-27T03:30:00-05:00,0.0,,,,0.000795,True,rfc_3339,1.0,,2021-01-27T03:30:00-05:00,165,4725,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2021-01-27T03:30:00-05:00,non_reasoning,0,,,True,True,temporal_arith_010,temporal_arithmetic,2026-03-14T17:05:00.217031Z,
,temporal_arith_003__iso_8601,2025-03-30T04:30:00+01:00,3600.0,,,arithmetic_error,0.000786,True,iso_8601,0.96,,2025-03-30T03:30:00+01:00,162,5204,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2025-03-30T04:30:00+01:00,non_reasoning,0,,,False,True,temporal_arith_003,temporal_arithmetic,2026-03-14T17:05:01.193499Z,
,format_conv_015__python_datetime,2027-12-09 14:50:00+00:00,0.0,,,,0.000765,True,python_datetime,1.0,,2027-12-09 14:50:00+00:00,155,4394,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2027-12-09 14:50:00+00:00,non_reasoning,0,,,True,True,format_conv_015,format_conversion,2026-03-14T17:05:02.174046Z,
,direct_gen_006__python_datetime,2030-06-17 16:30:00+09:00,0.0,,,,0.00075,True,python_datetime,1.0,,2030-06-17 16:30:00+09:00,150,4893,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2030-06-17 16:30:00+09:00,non_reasoning,0,,,True,True,direct_gen_006,direct_generation,2026-03-14T17:05:03.175430Z,
,edge_015__rfc_3339,2000-02-29T10:00:00+00:00,0.0,,,,0.000744,True,rfc_3339,1.0,,2000-02-29T10:00:00+00:00,148,4079,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2000-02-29T10:00:00+00:00,non_reasoning,0,,,True,True,edge_015,edge_cases,2026-03-14T17:05:04.207466Z,
,format_conv_007__iso_8601,2021-07-30T13:15:00-04:00,0.0,,,,0.000753,True,iso_8601,1.0,,2021-07-30T13:15:00-04:00,151,5004,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2021-07-30T13:15:00-04:00,non_reasoning,0,,,True,True,format_conv_007,format_conversion,2026-03-14T17:05:05.221779Z,
,edge_002__iso_8601,2025-03-01T12:00:00+00:00,0.0,,,,0.000762,True,iso_8601,1.0,,2025-03-01T12:00:00+00:00,154,5412,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2025-03-01T12:00:00+00:00,non_reasoning,0,,,True,True,edge_002,edge_cases,2026-03-14T17:05:06.607027Z,
,extract_018__python_datetime,2024-01-19 10:40:00+00:00,0.0,,,,0.001017,True,python_datetime,1.0,,2024-01-19 10:40:00+00:00,239,5012,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2024-01-19 10:40:00+00:00,non_reasoning,0,,,True,True,extract_018,extraction_from_passage,2026-03-14T17:05:07.187517Z,
,multi_hop_019__rfc_3339,2025-05-15T04:30:00-07:00,0.0,,,,0.002151,False,rfc_3339,1.0,,2025-05-15T04:30:00-07:00,197,6088,anthropic/claude-sonnet-4.6,med_non_reasoning,{},104,strict,anthropic/claude-4.6-sonnet-20260217,"May 13, 2025 is a Tuesday. The next Wednesday is May 14, 2025.

Review: May 14, 2025 at 4:30 PM America/Los_Angeles (PDT = UTC-7)
Final sign-off: 12 hours later = May 15, 2025 at 4:30 AM PDT

2025-05-15T04:30:00-07:00",non_reasoning,0,,,True,True,multi_hop_019,multi_hop_reasoning,2026-03-14T17:05:09.264118Z,
False,multi_hop_007__javascript_date,Mon Aug 30 2027 04:30:00 GMT-0700 (Pacific Daylight Time),518400.0,,,day_of_week_error,0.001053,True,javascript_date,0.9122807017543859,,Tue Aug 24 2027 04:30:00 GMT-0700 (Pacific Daylight Time),206,5200,anthropic/claude-sonnet-4.6,med_non_reasoning,{},29,strict,anthropic/claude-4.6-sonnet-20260217,Mon Aug 30 2027 04:30:00 GMT-0700 (Pacific Daylight Time),non_reasoning,0,,,False,True,multi_hop_007,multi_hop_reasoning,2026-03-14T17:05:09.408933Z,
True,multi_hop_004__natural_language,"Thursday, November 28, 2030 at 8:15 AM JST",0.0,,,,0.000903,True,natural_language,1.0,,"Thursday, November 28, 2030 at 8:15 AM JST",191,4904,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Thursday, November 28, 2030 at 8:15 AM JST",non_reasoning,0,,,True,True,multi_hop_004,multi_hop_reasoning,2026-03-14T17:05:10.126925Z,
,mc_008__rfc_2822,C,,,,,0.000861,True,rfc_2822,1.0,C,"Sat, 01 May 2021 19:55:00 +1000",267,4577,anthropic/claude-sonnet-4.6,med_non_reasoning,"{""A"": ""Sat, 01 05 2021 19:55:00 +1000"", ""B"": ""Sun, 01 May 2021 19:55:00 +1000"", ""C"": ""Sat, 01 May 2021 19:55:00 +1000"", ""D"": ""Sun, 02 May 2021 19:55:00 +1000""}",4,choice_letter,anthropic/claude-4.6-sonnet-20260217,C,non_reasoning,0,C,"Sat, 01 May 2021 19:55:00 +1000",True,True,mc_008,multiple_choice_validation,2026-03-14T17:05:11.185454Z,
True,temporal_arith_020__natural_language,"Monday, April 20, 2020 at 5:40 PM JST",0.0,,,,0.000813,True,natural_language,1.0,,"Monday, April 20, 2020 at 5:40 PM JST",161,3844,anthropic/claude-sonnet-4.6,med_non_reasoning,{},22,strict,anthropic/claude-4.6-sonnet-20260217,"Monday, April 20, 2020 at 5:40 PM JST",non_reasoning,0,,,True,True,temporal_arith_020,temporal_arithmetic,2026-03-14T17:05:13.109073Z,
True,multi_hop_017__rfc_2822,"Sun, 13 Aug 2028 10:00:00 +0000",0.0,,,,0.002856,False,rfc_2822,1.0,,"Sun, 13 Aug 2028 10:00:00 +0000",177,6537,anthropic/claude-sonnet-4.6,med_non_reasoning,{},155,strict,anthropic/claude-4.6-sonnet-20260217,"First, find the third Thursday of August 2028.

August 2028:
- August 1, 2028 is a Tuesday
- August 3 is Thursday (1st Thursday)
- August 10 is Thursday (2nd Thursday)
- August 17 is Thursday (3rd Thursday)

Alice's meeting: August 17, 2028 at 10:00 AM UTC

96 hours before = 4 days before = August 13, 2028 at 10:00 AM UTC

August 13, 2028 is a Sunday.

Sun, 13 Aug 2028 10:00:00 +0000",non_reasoning,0,,,True,True,multi_hop_017,multi_hop_reasoning,2026-03-14T17:05:13.725536Z,
,format_conv_006__iso_8601,2029-12-28T18:35:00-05:00,0.0,,,,0.000753,True,iso_8601,1.0,,2029-12-28T18:35:00-05:00,151,4885,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2029-12-28T18:35:00-05:00,non_reasoning,0,,,True,True,format_conv_006,format_conversion,2026-03-14T17:05:14.295101Z,
,extract_001__iso_8601,2026-06-30T19:00:00-04:00,0.0,,,,0.00102,True,iso_8601,1.0,,2026-06-30T19:00:00-04:00,240,5894,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2026-06-30T19:00:00-04:00,non_reasoning,0,,,True,True,extract_001,extraction_from_passage,2026-03-14T17:05:16.021871Z,
,mc_007__natural_language,A,,,wrong_choice,unknown,0.000849,True,natural_language,0.0,B,"Monday, September 21, 2026 at 3:50 PM BST",263,4916,anthropic/claude-sonnet-4.6,med_non_reasoning,"{""A"": ""Tuesday, September 21, 2026 at 3:50 PM BST"", ""B"": ""Monday, September 21, 2026 at 3:50 PM BST"", ""C"": ""Monday, September 21, 2026 at 3:50 AM BST"", ""D"": ""Tuesday, September 22, 2026 at 3:50 PM BST""}",4,choice_letter,anthropic/claude-4.6-sonnet-20260217,A,non_reasoning,0,A,"Tuesday, September 21, 2026 at 3:50 PM BST",False,True,mc_007,multiple_choice_validation,2026-03-14T17:05:16.102530Z,
True,temporal_arith_008__rfc_2822,"Fri, 14 Feb 2020 15:00:00 +1100",0.0,,,,0.00084,True,rfc_2822,1.0,,"Fri, 14 Feb 2020 15:00:00 +1100",165,4288,anthropic/claude-sonnet-4.6,med_non_reasoning,{},23,strict,anthropic/claude-4.6-sonnet-20260217,"Fri, 14 Feb 2020 15:00:00 +1100",non_reasoning,0,,,True,True,temporal_arith_008,temporal_arithmetic,2026-03-14T17:05:17.398641Z,
,temporal_arith_003__python_datetime,2025-03-30 04:30:00+01:00,3600.0,,,arithmetic_error,0.00078,True,python_datetime,0.96,,2025-03-30 03:30:00+01:00,160,4611,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2025-03-30 04:30:00+01:00,non_reasoning,0,,,False,True,temporal_arith_003,temporal_arithmetic,2026-03-14T17:05:18.337573Z,
True,edge_019__javascript_date,Tue Feb 29 2028 08:00:00 GMT+1100 (Australian Eastern Daylight Time),0.0,,,,0.000942,True,javascript_date,1.0,,Tue Feb 29 2028 08:00:00 GMT+1100 (Australian Eastern Daylight Time),159,4720,anthropic/claude-sonnet-4.6,med_non_reasoning,{},31,strict,anthropic/claude-4.6-sonnet-20260217,Tue Feb 29 2028 08:00:00 GMT+1100 (Australian Eastern Daylight Time),non_reasoning,0,,,True,True,edge_019,edge_cases,2026-03-14T17:05:19.016418Z,
,multi_hop_006__python_datetime,2030-06-02 09:00:00+00:00,86400.0,,,arithmetic_error,0.000858,True,python_datetime,0.96,,2030-06-01 09:00:00+00:00,186,4122,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2030-06-02 09:00:00+00:00,non_reasoning,0,,,False,True,multi_hop_006,multi_hop_reasoning,2026-03-14T17:05:20.144795Z,
,multi_hop_020__python_datetime,2025-09-29 08:15:00+09:00,0.0,,,,0.00087,True,python_datetime,1.0,,2025-09-29 08:15:00+09:00,190,5178,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2025-09-29 08:15:00+09:00,non_reasoning,0,,,True,True,multi_hop_020,multi_hop_reasoning,2026-03-14T17:05:22.578098Z,
,multi_hop_015__iso_8601,2029-08-09T10:30:00-07:00,0.0,,,,0.002613,False,iso_8601,1.0,,2029-08-09T10:30:00-07:00,196,6546,anthropic/claude-sonnet-4.6,med_non_reasoning,{},135,strict,anthropic/claude-4.6-sonnet-20260217,"August 1, 2029 is a Wednesday. The next Wednesday would be August 8, 2029.

Review: August 8, 2029 at 4:30 PM America/Los_Angeles.

In August, America/Los_Angeles is PDT = UTC-7.

Review: 2029-08-08T16:30:00-07:00

Final sign-off: 18 hours later = 2029-08-09T10:30:00-07:00

2029-08-09T10:30:00-07:00",non_reasoning,0,,,True,True,multi_hop_015,multi_hop_reasoning,2026-03-14T17:05:22.649167Z,
,format_conv_010__rfc_3339,2021-06-09T18:00:00+05:30,0.0,,,,0.000762,True,rfc_3339,1.0,,2021-06-09T18:00:00+05:30,154,4930,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2021-06-09T18:00:00+05:30,non_reasoning,0,,,True,True,format_conv_010,format_conversion,2026-03-14T17:05:24.128878Z,
False,multi_hop_010__natural_language,"Sunday, September 28, 2025 at 9:00 AM UTC",259200.0,,,day_of_week_error,0.000876,True,natural_language,0.8837209302325582,,"Thursday, September 25, 2025 at 9:00 AM UTC",187,5076,anthropic/claude-sonnet-4.6,med_non_reasoning,{},21,strict,anthropic/claude-4.6-sonnet-20260217,"Sunday, September 28, 2025 at 9:00 AM UTC",non_reasoning,0,,,False,True,multi_hop_010,multi_hop_reasoning,2026-03-14T17:05:26.082834Z,
,edge_011__iso_8601,2026-03-13T12:00:00+05:30,0.0,,,,0.000738,True,iso_8601,1.0,,2026-03-13T12:00:00+05:30,146,6311,anthropic/claude-sonnet-4.6,med_non_reasoning,{},20,strict,anthropic/claude-4.6-sonnet-20260217,2026-03-13T12:00:00+05:30,non_reasoning,0,,,True,True,edge_011,edge_cases,2026-03-14T17:05:26.188754Z,
False,extract_010__javascript_date,Wed Mar 13 2029 14:00:00 GMT+0900 (Japan Standard Time),0.0,,,,0.001164,True,javascript_date,0.9454545454545454,,Tue Mar 13 2029 14:00:00 GMT+0900 (Japan Standard Time),253,3671,anthropic/claude-sonnet-4.6,med_non_reasoning,{},27,strict,anthropic/claude-4.6-sonnet-20260217,Wed Mar 13 2029 14:00:00 GMT+0900 (Japan Standard Time),non_reasoning,0,,,True,True,extract_010,extraction_from_passage,2026-03-14T17:05:27.110596Z,
,mc_013__rfc_3339,C,,,,,0.000831,True,rfc_3339,1.0,C,2023-01-12T20:55:00-05:00,257,4479,anthropic/claude-sonnet-4.6,med_non_reasoning,"{""A"": ""2023-01-13T20:55:00-05:00"", ""B"": ""2023-01-12T20:55:00+05:00"", ""C"": ""2023-01-12T20:55:00-05:00"", ""D"": ""2023-01-12 20:55:00-05:00""}",4,choice_letter,anthropic/claude-4.6-sonnet-20260217,C,non_reasoning,0,C,2023-01-12T20:55:00-05:00,True,True,mc_013,multiple_choice_validation,2026-03-14T17:05:27.990119Z,
